,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
symptoms,5.4203935,1.087912,-5.9021063,6.011232,7.385491,-0.9486196,-4.536146,-1.7494111,5.0206757,3.1420102,-0.38213325,-10.449569,-5.2543445,-3.6252372,-3.1111045,5.025052,-2.4184237,4.223984,-5.2888727,3.4288871,-1.9410081,-5.93705,2.0270097,0.7496979,-4.721779,-1.8905414,-3.3488376,3.056843,-2.7772408,-0.41602755,1.0876564,4.6357765,-2.3973083,0.0659872,-2.9402528,7.143106,-1.3931031,3.1373804,-5.6552296,-5.085035,-5.4914904,2.099336,-3.0476677,-8.181993,-3.6965008,-3.8131652,0.307309,-2.543255,-6.1943555,1.1777623,3.3324213,-0.57978743,-11.738869,-2.661399,-7.6528788,-1.0856653,6.0918937,-2.110913,2.8017309,-4.580829,3.1098404,4.028546,-8.932772,-6.06203,0.62964594,0.5296439,3.181775,-3.2993066,-2.0041401,-1.235064,-1.8908225,0.4856576,-5.8892655,-6.6230993,-1.614,2.869232,-3.4504557,6.1654716,0.57878995,1.8749402,0.87887925,-0.08923593,-0.5425114,-0.9398443,-0.9659454,-5.289997,5.485889,-4.4508395,-1.078198,-2.7588983,1.135496,-2.1238997,-2.738366,-2.3417969,-6.6243653,-2.6685405,-3.606683,-8.08878,-2.2490163,-2.6930966,4.900801,-0.6188397,-1.5627668,4.9505315,-2.9104223,-0.18724026,3.2140923,-3.4621089,1.5087508,-0.71951824,1.6892251,1.2223909,-1.9937458,-4.550843,-0.03483991,1.5498232,0.90317094,-0.025839623,-0.77726954,-2.7313697,-0.39238006,-2.2996094,-1.0999962,3.3045583,2.145971,-3.672118,0.9877932,1.7595937
system,0.46010578,-0.70439816,-0.032599527,-2.3664496,2.9229252,3.699116,-0.92161095,-4.984874,-2.563484,2.167112,7.4819036,-2.6239235,1.8821094,5.964764,-1.6183578,-0.9190411,0.8426531,-1.7089323,-3.7733378,7.2772346,3.6882513,-3.5189838,7.001438,-1.7977098,3.6000013,-0.48177025,-2.0050933,-1.4424292,5.52566,-4.4782753,3.7657487,-2.8648303,0.86787343,-0.24658328,0.9569723,-0.43084034,-2.5281646,3.1421118,-1.3900989,-3.2505283,-8.657523,-1.7737328,3.9021983,3.3203368,-0.23618273,0.17968747,2.4189577,-1.8169478,-5.908559,2.3004174,-1.4341674,-7.144469,-2.6294417,4.080656,9.068505,9.67773,-6.7051907,-2.6735456,0.9237272,-0.52029145,0.6245333,1.0441304,-2.8797622,-2.013405,-2.2265022,-4.7019143,2.8938217,-6.55117,-1.4713936,3.2684226,-1.2176015,-0.3858108,7.88114,-4.681388,-1.0761886,-7.067514,0.8886543,-2.204605,-0.52210885,3.0989413,0.50407934,-0.98030555,-3.551242,-0.94698614,-0.73350513,5.587457,-7.789364,-1.0010484,-2.6495645,0.6250795,-1.289659,3.5175555,-0.32550928,2.5743752,1.8205446,1.7070013,5.104029,-0.58756286,-0.57370377,-2.5862036,0.6221534,-5.1958547,1.6689777,3.902371,-0.02574793,4.310765,-1.0751697,0.96368366,2.6103365,2.8073156,1.9914906,4.315876,0.74744684,0.41263717,-0.9417406,5.880993,-3.3433528,2.4127889,0.4448087,1.0894573,-3.2058961,2.9801147,2.640704,0.5031636,-1.2803701,1.2801281,4.021867,5.4189963
tabby,0.3425155,-0.3009482,-1.9817978,-0.8136765,-2.1193478,0.046845336,5.7493577,4.6928244,-2.9720435,-3.0071661,-2.6711404,1.7597705,-5.28225,7.2845397,9.8888035,1.4618423,-5.5320873,-5.1865387,2.5752366,4.0530167,1.228529,-4.060694,2.9442668,-0.4352108,8.863699,1.5361451,-0.9137376,-2.8196716,-3.9738212,3.2523167,1.6045451,2.4532483,-3.591136,4.137711,4.9663367,3.3230731,-5.486493,2.1278193,-0.33180562,-3.8842516,-0.11915448,-3.9653075,2.57733,2.1434405,-7.2962666,-3.1845634,0.593618,0.4681384,2.946506,-4.3470926,-4.2952123,-6.6984773,-5.4246335,2.155342,2.2191696,-4.9991918,0.58988243,-4.3065143,1.1073267,1.1914915,-4.56474,14.936914,0.6413071,-0.67739516,-0.16890766,-7.6982374,-5.3696136,-2.1449718,1.3080331,-0.8961423,-0.2718323,7.6679964,-0.7246258,-0.11581313,1.6536239,6.1764283,3.7150607,3.662736,5.6815715,4.4558773,-1.514474,1.211907,-6.6155095,-3.5973792,0.08432716,-0.809377,-3.3296523,1.3493105,-2.8921888,0.025631173,-6.4874277,3.495768,-5.6023097,-6.0395613,-0.47134253,0.70639354,-2.1262472,0.4482645,1.5753316,5.605877,-0.8196875,-3.228828,-7.291932,3.720994,-1.6117998,2.3780248,3.0261211,3.6315103,-0.19004358,-0.052863438,-4.649582,-3.2498772,-1.4590306,-5.2533307,2.508915,5.9577265,4.261999,-0.7635672,-6.4483714,3.7210357,-4.22935,2.6736028,3.1752818,0.9046335,-4.3306246,1.0755987,-1.0688559,6.1152654
table,1.2831329,-3.0959096,-0.26358464,1.6831958,0.5859889,0.19041646,-0.5676942,-1.0351211,0.52931064,-0.5167344,1.4591658,1.1353055,-0.072006166,1.722764,-0.5006883,1.9399235,2.9366827,-1.0419576,-1.1956812,-0.059687633,-0.023855213,0.1113047,1.5803105,0.65743756,1.6594964,0.35704836,0.25769764,0.11251746,1.744943,-0.11633384,0.70840734,-0.119104885,-1.3389435,-2.343478,0.9544393,-1.4126235,2.2277186,1.2530565,-0.8019548,1.2549137,0.29109588,0.35114187,0.14932968,1.0546446,-0.49832422,-1.5650216,0.9745024,-0.37791747,0.76247466,0.9592547,-0.042231515,0.060027357,-1.7434,-0.29509073,-1.0571314,-0.6090811,1.2626882,-1.4740775,-1.6492554,-0.35404393,-1.3051313,-1.1161329,2.3335888,-1.3672389,1.8983672,0.80821747,-0.5003599,0.59109277,0.103168026,0.35419986,-2.8164499,-0.466883,-2.2285845,-2.076903,-0.06807893,0.26219374,0.16726443,1.7870657,1.0590836,0.3042204,0.93303776,0.7394691,-0.31795,1.2184536,-0.6144372,-2.037708,-0.06400999,-1.0232741,0.8388749,-0.52222604,0.23447,-0.4630706,-0.88171506,-1.6533266,0.21898806,-0.13777204,-1.0958545,0.15632467,1.8911827,-0.5244107,-0.7400556,1.6974094,1.159509,-0.39904517,0.46844265,2.8184197,-1.1667762,-0.17955796,-0.3340026,-2.0205357,1.466677,-0.48905876,1.6609639,-0.80369484,1.3682549,-0.38135433,1.3077086,0.6373147,2.3781564,-0.25079468,0.29661614,-0.13237754,0.77027804,0.9551172,0.8926758,-2.6803534,1.0401901,-0.6367126
tablecloth,0.97465914,-4.2793827,-2.6441467,1.955796,-4.6975336,-0.41781238,2.8970315,-1.6430987,-2.8900752,-0.7061298,-4.9970164,-4.604521,5.8678703,11.26739,6.4803267,-7.6760526,-5.03035,5.399723,-3.1969874,-8.858347,-4.185156,10.041095,-0.2650779,2.9826417,-2.5241275,5.380791,3.1630144,-5.405177,3.2868783,4.124389,1.0089182,-1.5525423,3.445569,-2.3678238,-10.890311,-0.61318517,-2.5269816,-3.2171948,-10.91744,3.316125,-3.7457345,-1.7352599,-0.8431645,6.463239,0.9710726,6.1501756,3.3039095,-6.0486813,5.6192107,-10.07109,3.578728,1.1547642,7.7498965,-0.46004194,10.406571,-1.8356769,-1.5389684,2.7414532,-0.6997963,0.4049863,2.3985794,4.5769978,-0.10076009,-7.650624,-8.205576,-7.867108,-9.454754,0.40038502,-2.972915,-9.321004,-3.478482,0.9049224,2.9830143,0.009784924,-1.6443467,-4.1518135,6.044708,6.118295,8.030814,2.686749,6.4672766,1.7815983,-0.63560545,-6.0172687,0.38108423,5.0848465,4.1791563,-8.288544,2.8624902,-1.0662106,-2.2802517,0.67998177,3.3169389,-12.053297,-0.116476655,-7.722676,4.567125,4.263629,-0.7410369,-3.8693748,3.987061,-0.29690507,-6.3490515,-2.387711,-0.29224196,-3.8744566,-1.5527105,-4.0144367,6.667214,-4.542756,3.480575,-10.131361,0.45656416,-4.79398,-2.8097663,0.21998322,-3.5934002,-1.2354931,-6.569045,-1.774063,9.299096,-3.898746,-3.8711028,-5.4955277,2.4584363,2.5196629,1.4421072,8.910852
tables,-0.6512014,-0.39046013,3.8192816,2.619012,0.9929569,-0.80697864,0.62981874,-3.8109674,2.5737667,-2.5405736,-0.7584425,0.48572096,-0.48038495,1.5760757,-1.9975463,-0.04421281,3.7018511,-1.0326772,-1.4634175,-1.9106013,-2.8219464,2.026878,1.1355537,-0.81760955,0.06563155,0.8984547,0.79945683,0.9970974,-0.35354516,-1.7275289,-1.8497882,0.18792704,-1.4019535,0.07202186,0.04658963,-0.46595576,1.1634326,0.6556414,-1.0392686,-3.094582,-0.33651006,-1.1831701,3.0719688,-0.2017169,-1.1386389,1.2063962,0.27324554,-0.4162551,0.31948814,0.88900405,-0.24187727,-0.6213135,-1.8582649,0.46613798,1.0329517,-1.9968121,1.3973832,-0.007909447,-0.22983004,1.4899571,0.15561114,2.1606152,0.4539485,-0.38463894,-0.42887223,1.2847959,-2.313607,-0.058749516,1.4285886,-2.6965055,-4.484177,-1.8016286,-2.8696575,-0.43054402,1.0891014,0.14889409,1.5456978,2.0477479,-1.6734849,2.8060794,1.3964881,-1.5904198,-1.5244893,2.3488295,-1.9144132,-1.9176911,0.39167896,-5.0678573,-1.3769308,1.8575262,-1.2309468,1.5699501,-0.16764623,-2.824427,-1.2334881,-3.045623,2.5073943,1.278453,-0.043671753,1.0190233,0.4910386,3.846316,1.4671581,-1.7383426,-1.0272939,1.8083441,0.12494163,-0.46937844,-1.222544,-2.3794074,-1.0025302,1.9038249,1.2233163,-0.07465935,1.6929892,-0.37613523,-2.4422596,-0.5208173,0.61932987,0.8266608,-1.675007,1.6684419,1.1425695,2.3388739,1.6104671,-2.632579,-0.34250233,-1.831897
tackle,3.0224195,-0.5508327,-0.57134825,-2.36539,-2.7942314,3.982458,6.240653,-0.48230606,7.134149,-3.7293792,2.877017,-2.5943732,-4.487462,-6.0499773,1.3413249,-0.0674154,-4.164067,-6.416186,0.5273371,-6.370799,6.4678483,0.409407,-1.8053949,1.5315505,6.91736,1.3812659,-9.031159,-1.2191447,5.4687605,5.5498767,-1.4104214,-1.8411499,-0.5434986,4.905764,9.484073,4.5717726,-0.30298385,11.18648,1.8177489,4.057331,-2.5884848,-5.627825,-1.7081316,-1.5229405,4.6974616,3.5586867,7.3350573,-0.30265668,-5.827321,4.3613663,0.63726765,5.6617565,2.3903565,3.7405407,-6.5208483,0.8295318,0.5059362,4.522177,3.2122335,3.8415031,-2.0935202,-3.892363,-0.92209446,1.6306368,3.1745837,-2.1540213,-9.072156,5.60739,1.7576256,1.1939172,-1.4383574,-1.4508616,1.4314165,-4.605324,3.056978,2.6486626,1.9694055,5.0255914,-6.1261973,-2.2023184,-6.888293,0.5904609,0.47104055,4.9355884,-6.532117,-0.5151565,0.51255745,-1.6253234,1.2892064,2.1685636,-4.093429,2.0240085,-6.2885547,2.0925403,2.942077,7.9555717,7.8688574,-0.21867383,-0.11610641,2.50965,3.3454247,-6.7015367,-2.4845421,-11.001634,2.3058212,-0.9919397,-7.9924808,-0.81689256,7.2555256,-4.049888,-5.7925267,-12.09138,-11.196789,2.1491551,-6.768198,-4.656902,-1.148191,0.7552614,-4.7729607,-0.73501337,0.049469993,2.4975915,11.114562,1.5675764,-6.8654456,4.4947305,1.080547,-3.5745342
tactics,1.8386801,-2.0313551,-1.1561204,3.1303704,4.723568,-3.8081486,0.029641245,-0.42156214,2.4417999,-2.4794674,1.3539832,-1.3701411,0.28820053,-5.3075924,3.6261044,2.1346822,1.1017168,-2.9084928,-4.9965687,2.799328,-5.8591113,-7.03653,4.09011,-4.222175,3.9965055,1.452018,-8.159831,3.5388715,-1.4690952,-1.1232791,-0.8393007,5.6013293,-1.5394762,4.1781306,0.9843675,2.7422562,-1.6536438,4.016598,-0.67748207,-1.4945295,-9.47703,0.38290054,-6.4170184,-1.4308751,5.044157,-7.728152,3.846288,1.8921984,3.6035123,4.333474,3.889592,-5.2080216,-1.09239,4.9636626,-2.8318555,3.124313,4.3504844,2.0745625,-0.46378195,1.5752739,2.6990166,4.406623,-1.9853839,-3.39546,0.8307488,-0.45587215,3.2969415,0.53392655,-4.5299754,3.5359936,-1.6743621,2.0980122,0.48601264,-1.5674053,-1.5638444,-6.943338,8.647847,3.9245234,4.4341,1.822097,-4.28869,-6.2112346,0.64028764,1.7670721,1.8571424,2.4657295,3.8243904,-1.1166722,3.9524388,-0.0164327,-1.2515652,0.11034325,2.2039642,4.8604946,0.77305067,4.702643,-4.025906,-2.538419,3.4344423,-3.6373668,-5.2747946,-1.082359,3.1993332,-1.5374335,1.242829,0.7390153,-5.86137,0.28828487,-4.0139875,5.7114596,5.4617853,-3.7687495,-3.4264936,2.418144,3.6538224,0.8548372,1.4786669,0.2529965,-0.41907966,7.0361676,0.7686475,4.3567233,0.8290908,4.0094047,-2.558052,-1.8141526,1.4073528,-1.3111124
tactless,-3.189812,0.39002505,-1.5610594,6.2948256,3.018621,3.3130517,-0.7331422,-4.475627,-2.4646733,-2.2497056,3.0534887,2.102835,-0.1101723,0.27802488,1.7851231,6.4903874,-2.7439363,6.560097,-2.5742142,2.7605553,3.0838153,3.374908,-0.9267593,-1.5560472,-0.75825626,1.2567339,0.25900245,5.182781,2.1573925,-2.1129138,3.616087,-4.999917,5.0595922,0.5785347,-2.5984733,2.4577734,2.7485821,-0.49540898,4.24459,-1.3823261,-5.5794587,4.2883086,-1.9956785,1.7945468,4.9815392,-8.852435,1.5887142,2.5395758,-1.4696411,2.7484431,4.756198,5.297946,-0.71186477,1.8387611,4.053946,-2.5181682,0.7606574,0.96032417,1.6391519,-6.4345584,1.1269631,-1.1064199,6.122231,4.346977,-1.7794735,-6.7439556,0.25869608,1.1041337,-1.4811943,3.7648551,-0.048585862,2.6263328,1.0651923,-0.714128,2.2753596,-3.5676978,1.4754826,3.9138844,1.1648343,-0.566288,4.4075375,5.4418817,1.4684399,-4.688083,0.94468445,-0.42657617,6.24454,0.4793294,-3.0846937,-1.3738253,-1.776354,-6.2054696,-3.529114,1.57817,4.756523,-0.9782602,1.6827191,3.3872793,0.9078179,-2.0917146,4.083578,-10.094191,4.4501987,3.9349144,1.4615048,0.24376489,-3.8087595,-4.0317993,6.274963,3.7249815,8.660591,3.210958,-6.9953127,-2.9342122,0.22763252,-2.2968347,-3.4218426,-2.3659585,-4.064415,3.9782803,4.421702,5.7668505,-2.1145427,-7.3414,1.0633724,-0.9350714,4.142451,5.8071747
tail,-2.0052695,-1.7772989,1.476513,0.27083454,-2.0817266,3.7487342,0.7380486,1.6901773,-0.9821563,-0.14507098,0.5115771,-0.020150047,-1.4151547,-1.3537512,-2.955897,0.5522233,-0.27884203,-0.99005723,1.8834441,-0.024990039,-0.07775098,-0.68222725,0.42916036,1.4940131,3.5510914,0.5359066,-0.72342783,0.9217226,1.9412936,-1.0757662,-0.7046028,-2.281794,-3.3517432,0.18483491,-0.8527786,-2.3401423,0.078068845,1.1781825,-0.27945518,1.1710359,2.3437488,2.1324306,1.1846309,2.00363,1.2072589,-0.6399851,-1.883486,0.96806973,-0.25188154,-0.5724464,-0.19985668,-1.3289623,-0.5122926,-0.5888231,0.1049513,1.208112,0.82970864,-2.277849,3.045675,0.4572116,0.6696637,-1.2393849,2.4494522,-2.3671293,3.1517775,1.3774962,-0.31030816,1.3125381,0.17157757,-0.64157176,-3.4321537,-0.6830871,0.6791527,-1.0631933,-0.39991805,3.16101,0.4685548,-0.10572555,-1.905119,2.4732876,-0.27347687,1.0450405,-1.1043328,0.42735648,-0.35196868,-2.9659936,-0.53379023,-0.872719,-1.916296,-3.1496346,0.26301244,1.6208271,-0.59742856,-3.2637975,0.6915571,-0.20444815,1.3722912,1.940618,4.1121645,1.1688516,-1.2159778,0.6531151,2.561107,1.3689666,0.82842845,-0.99319756,0.76489997,-1.4881752,-0.8727814,0.013466526,0.6901828,-0.1656053,-1.7581334,-1.2740992,0.32000396,1.4441726,-0.6178787,-1.4510565,0.094282344,1.3893626,-0.8936619,1.7035927,-0.5558849,0.5868418,-1.9116472,-1.3654708,-3.7624452,1.8780129
tailed,-5.162233,-0.009596691,-3.0809553,1.3937566,3.1641383,-2.6758971,-10.298203,3.596207,4.079092,0.6146121,2.7532928,2.5884843,-0.2693737,-2.5626261,-3.0042572,-6.487529,-2.022649,0.8795688,3.729212,0.7775676,2.0765812,-1.9822438,-0.059042424,-1.2199447,1.1148558,1.0313529,0.56341726,-2.260335,-0.51430476,-7.719878,-9.543069,3.2140827,1.2196198,1.6432188,-1.093713,1.2973143,1.0084206,-1.485411,5.9843698,0.27060688,-0.32723218,-2.8096645,-6.829807,2.9085224,-2.1357572,-7.2804675,-7.6607227,2.8342865,5.630635,-0.10074744,1.8041433,-2.6623755,4.125919,-1.0984145,-0.97637427,-7.326208,2.7096164,0.22626671,4.795991,-5.6659293,5.108414,-4.5329385,-3.6108963,-6.599061,4.791589,4.66431,-5.0378094,-5.32014,-6.7614803,-5.5907693,-3.0224504,0.33610472,-1.3055905,-6.390201,-7.365842,-3.179106,1.9125359,1.9440095,1.6112531,6.524012,4.3423867,0.36935258,1.7480452,-2.2383413,5.8660126,0.18358178,-2.368095,-0.342646,-0.02756465,-1.1122733,-0.022798695,1.210499,-2.039685,3.306386,2.5057497,5.1586814,1.678987,0.9184587,-3.3489566,-4.371475,3.3585997,-3.9059818,-5.676362,-1.5963478,-7.6241636,-3.316819,-4.246041,-2.692844,1.7452737,2.3177998,1.1758924,-8.12304,-0.96052605,2.816109,12.31243,-0.67138904,-0.9531331,2.0131328,5.246542,1.1391845,-1.6110688,2.577468,6.7969823,1.4229149,-5.030056,-3.9863648,7.548892,1.0394243
tailing,3.1878207,-3.5444856,-3.4088135,0.71512514,3.6472878,1.0669938,-7.2211127,1.0547053,-2.5444274,2.8279934,7.9380226,3.295782,3.1056287,0.054860115,6.001043,-0.61319524,-1.5770792,-1.3843932,4.000089,-4.2100677,-0.93871367,6.4610887,0.9420746,-3.1830559,2.2413216,-2.4970338,0.38678983,1.6414466,-3.997715,-1.027855,-4.196297,-3.840826,-2.3958511,-6.7031174,-5.179564,3.952699,5.5330515,-2.1557205,2.3448699,2.5529504,-0.9482033,-1.407333,-2.7413547,-0.5988402,-0.5998645,-9.272927,1.2171456,2.5854456,-0.02723558,-3.1186604,-0.6520235,6.154219,3.7573974,1.5448416,0.73193824,3.1326668,2.2516615,-0.2566873,6.2764354,3.1795454,-0.88688177,3.2582815,-4.920184,-3.7181165,4.372577,-0.23281768,4.470781,-1.4498675,-2.7190318,0.66748,-1.0941163,-2.4182036,1.6571536,1.053994,5.5792346,4.2542863,-4.67162,-9.303536,-4.4503922,0.24027205,-1.3777685,3.6399171,-3.1874123,-6.096393,0.9455008,2.8166153,1.9026703,-2.5140815,0.87394655,-3.1490633,-7.7788463,-2.179815,1.5588026,1.5991801,0.51182055,-5.993022,1.9867743,-11.419155,2.2157946,0.21286847,-10.78747,2.393586,-0.5862156,0.7347428,-0.9048945,-0.031466387,-1.2411814,-3.670161,0.24089237,6.317052,1.4622871,2.0647166,4.472144,-4.474472,5.2997785,6.6888647,2.2368896,3.5417478,4.027035,-4.276638,0.5119922,-2.0090733,7.691908,-0.61422384,0.46020338,-1.5414323,-1.2539641,-0.4947637
tails,-1.7145486,-2.5998976,2.4075196,0.3031574,-0.88686544,1.3278606,-0.38205943,4.711303,2.7648165,1.1718595,-0.32376707,-0.19388083,0.65914214,-0.37169984,2.312983,1.678512,4.8079987,-5.1296325,3.1169438,5.316521,-2.5855255,-0.40384033,4.830727,0.8390243,-1.8651631,-0.9466761,1.8210608,5.558386,8.12972,2.8944502,2.732304,-0.60094345,-1.3621855,1.430975,-0.057403214,1.5403368,-1.707372,1.6042209,5.7755985,0.14297134,5.264707,-1.0450922,-2.675631,5.9442706,-0.83799154,3.3245766,-2.3781204,-8.855307,-6.8684034,-4.7332954,6.6036186,2.5977092,-4.7970476,-1.0475166,-0.014103285,-6.3054657,-4.932941,3.7540402,4.4090023,2.7494283,2.3927197,-2.3038793,5.255705,3.3706498,-0.8982338,1.4922812,-2.6243594,2.1227248,4.735308,0.07650933,-4.2018833,4.0013537,6.049251,-1.9878409,7.1826816,1.490278,2.142601,7.11709,-7.3793516,-2.556512,1.0342234,0.36813062,-3.4257832,1.4810395,-2.8377662,0.6096227,-1.5376629,5.006132,-0.6620193,-5.2500668,0.28887552,-0.9335074,-7.046407,-4.852907,-3.2653904,3.306833,0.09443474,-1.488182,4.135794,0.27139413,6.0426536,-0.63474107,-9.395789,-8.832961,-1.0500975,-0.33721998,5.2699227,-5.5137587,-2.275268,-6.021894,1.6374347,7.785787,-2.793452,-3.4758909,0.9504417,1.1645039,2.3403149,7.3283257,1.5356356,3.3105278,1.9561435,1.3761127,1.5183436,-0.30076095,1.2083371,-1.6061084,-0.321041,5.4921055
taken,-0.61288476,-2.6377544,-1.4324244,0.77365357,-0.99276066,-0.86700815,-1.3304119,-2.4208105,1.0500851,-0.64015794,1.2504827,0.057405658,-1.261115,-1.4910356,-0.14267242,-2.1644795,2.1148252,-0.91227496,0.28783605,-1.0119373,-0.6803115,-0.9507082,0.90040445,-1.2486327,1.945717,0.47581837,0.26270393,-1.7654488,-1.5121398,1.2975613,0.047095865,-1.6039703,-2.7466798,1.3599409,-0.6769301,-0.55989414,0.39103946,0.92132133,-0.6197996,-0.01766159,0.18545847,-0.5661103,-0.30182785,0.5879829,0.0038885814,-1.3068422,-1.0989476,-0.93503153,-0.10600683,1.550728,-1.415024,-0.0028366887,-0.22537202,-0.45749047,1.4969195,0.08214356,0.3891663,-2.8468306,-1.5329657,-0.47920093,-1.3577904,-1.0455544,1.1976017,0.2602115,2.2794755,-0.27560234,-1.1128403,-0.38945493,-0.13304588,-0.21653894,-2.8957188,-0.21884224,1.0143442,-1.4484476,2.1674986,1.4799145,0.31887522,0.11990318,-0.57113075,3.0552878,-0.40831208,1.2066802,-0.1100842,-1.1350229,0.829352,-2.4035792,-0.39651245,-1.8473026,-0.7498691,-0.12786652,-1.4334018,0.35314128,0.79404706,-0.03434468,-0.4991135,0.44558463,-0.19396777,1.2125694,1.3518318,-1.7196047,1.8532708,2.18852,0.24505572,-1.6983042,1.2020154,3.8447397,-0.65601635,0.594616,-1.3919666,0.12626709,-0.4752541,-0.12792942,-1.5649999,0.7566422,2.146084,-0.16647048,-0.8564815,1.7354627,0.10193288,1.8643386,0.09248309,0.8093245,0.14133179,0.6932481,0.25816524,-0.30403602,0.09254185,-0.03833599
takes,1.3544124,-7.668148,2.6652303,0.42107633,0.7681603,4.276897,-3.963964,1.7943277,2.196033,4.1440277,2.1544673,1.8489041,2.1664927,0.04413225,-0.008961299,3.905963,2.8368878,-3.1351917,0.23549134,-0.51714003,-4.845776,-1.1976068,-2.6358707,0.0118672205,1.930884,3.339043,-0.7409156,2.4641862,-0.9251991,-2.380413,0.23345824,5.354867,-2.4390512,2.0654867,0.7996494,2.3131404,-0.03153028,0.7442483,-1.6889769,0.62254304,-2.968212,-0.5188432,1.1890594,0.87037617,-0.027224472,3.3042822,-2.3173473,-0.44344732,-1.3772863,-1.0319664,-0.31379405,-3.7753987,-0.7276161,0.15725677,1.2825917,2.84645,1.7607739,3.142117,3.2356577,1.1875451,0.5614864,-4.216377,0.53450114,0.9623504,-1.8550563,0.7952958,-2.0808187,-2.0632575,0.39437228,-1.8441517,0.44194844,0.8472962,4.0978146,-2.0635848,1.4698013,4.062179,0.3506296,-3.256081,3.1357727,-0.41267347,-1.325357,-2.8977556,-1.9997241,1.1874659,2.3608606,-5.4757743,-2.6818092,0.5261036,0.77282226,1.4825282,5.0923448,-0.08446969,0.20106857,0.5660573,0.35625806,2.1617756,1.2080996,2.096602,1.1121057,1.708442,-0.64075035,0.76030594,1.5901277,-2.2627048,-0.6751213,6.953038,0.9263963,-1.2219738,-2.7077918,2.038008,2.6043203,-1.8975405,1.5474898,-4.4895678,-4.415367,0.80274284,-1.0865291,-1.6867174,2.1339664,-3.2075508,-0.44482893,-1.3237203,-7.142888,-2.6465757,4.457502,-3.4145465,-0.98968697,-4.0090795
takin,-0.28378814,-2.8864436,-1.716093,-0.05693666,-1.7313696,0.39626044,-0.67671573,-0.9639661,1.0382841,1.4543333,0.34842584,-1.4613016,-0.676639,-3.2304988,-2.1191022,-1.5420873,1.5864468,0.7905104,-0.07715606,-0.25909916,-1.6085267,0.27517307,0.315533,3.1843815,-0.3945852,1.7695415,1.5138757,1.172486,-1.1992915,-0.58297116,-0.8200313,0.50685006,-1.3278509,-1.6045179,0.60677284,-1.5536774,1.4047238,2.0652354,-1.9658465,-0.109139815,-0.9668442,0.029939504,1.8500059,0.6731961,-1.7128367,-0.65791065,-0.012372265,-0.8333379,-0.80084324,0.8528792,1.8514287,-4.043051,-0.74322724,0.16849092,-0.2270883,-2.3109388,0.3593836,-1.4976745,1.2878686,0.9573133,4.618294,-2.1978292,0.5473101,1.1604364,-1.5710996,2.2126002,-2.431381,-0.15532199,1.6639162,-1.2099458,-2.0300155,-0.1668392,1.1434001,-1.0805819,0.2508958,0.33931774,-1.1770438,-0.17693551,0.07663449,1.6573505,-1.1473496,1.0913843,-0.55458015,-0.67253494,1.2459006,-2.051048,-3.8948288,0.13580379,-1.4148829,0.5897259,-1.7284908,2.1654255,-1.336829,0.014686739,0.13319038,0.17223467,-0.8164172,0.11633148,-1.4405022,-2.4802687,-0.19409105,2.5278065,3.2489104,0.32351017,0.92973024,-0.5942766,1.3274802,-3.1615021,0.18840691,2.3756764,0.07571124,-0.3619087,0.9902241,1.041973,1.0284324,0.8205256,-0.10571701,-0.64609927,-2.3278193,-0.452054,-1.1113015,1.3175272,-1.0162052,-0.5668954,-3.6829302,-1.9405061,0.37930745,0.66542035
